order_id,order_date,ship_date,customer_id,product_id,region,category,sub_category,quantity,sales,discount,profit,order_month,shipping_days,profit_margin_pct,customer_name,segment,city
NM202401345247,2024-01-09,2024-01-10,CU0095,PR503,South ,Technology,Phones,4,619.56,0.0,227.2,January,1,36.671186002969854,Riley Fox,Consumer,Atlanta
NM202401368842,2024-01-10,2024-01-13,CU0027,PR507,east,TECHNOLOGY,Machines,5,181.43,0.15,82.18,January,3,45.295706333021,Jamie Shah,Consumer,New York
NM202401467330,2024-01-09,2024-01-10,CU0053,PR501, East,TECHNOLOGY,Phones,5,5200.3,0.0,1633.25,January,1,31.40684191296656,Alex Lee,Corporate,New York
NM202401204155,2024-01-31,2024-02-03,CU0129,PR506, South,technology,Accessories,3,1961.4,0.0,976.56,January,3,49.788926277148974,Quinn Roy,Home Office,Atlanta
NM202401806675,2024-01-13,2024-01-13,CU0180,PR510, Central,FURNITURE,Chairs,1,194.11,0.2,27.3,January,0,14.0641904075009,Jamie Bell,Home Office,Chicago
NM202401204318,2024-01-24,2024-01-26,CU0146,PR502,EAST,technology,Phones,3,951.6,0.0,464.28,January,2,48.78940731399747,Casey Wood,Consumer,New York
NM202401384289,2024-01-09,2024-01-15,CU0019,PR505,East,Technology,Accessories,3,582.72,0.0,245.16,January,6,42.07166392092257,Morgan Cruz,Corporate,Boston
NM202401546653,2024-01-04,2024-01-04,CU0046,PR518,South,office supplies,Paper,3,121.77,0.4,19.77,January,0,16.235525991623554,Morgan Bell,Corporate,Miami
NM202401264450,2024-01-20,2024-01-25,CU0013,PR508,central,TECHNOLOGY,Machines,4,780.13,0.15,307.17,January,5,39.37420686295874,Jamie Cruz,Consumer,Dallas
NM202401879656,2024-01-01,2024-01-05,CU0090,PR501,South ,TECHNOLOGY,Phones,4,3536.2,0.15,682.56,January,4,19.3020756744528,Riley Bell,Consumer,Miami
NM202401962235,2024-01-27,2024-02-02,CU0189,PR524, East,office supplies,Art,1,76.06,0.1,10.12,January,6,13.305285301078095,Sam Fox,Corporate,New York
NM202401280065,2024-01-26,2024-01-28,CU0180,PR516,Central,Office Supplies,Binders,5,43.38,0.1,8.676,January,2,20.0,Jamie Bell,Home Office,Chicago
NM202401970737,2024-01-30,2024-02-05,CU0017,PR512,south,Furniture,Tables,3,2090.85,0.0,568.17,January,6,27.174115790228853,Jamie Dean,Corporate,Miami
NM202401458906,2024-01-15,2024-01-17,CU0099,PR516,east,Office Supplies,Binders,7,60.73,0.1,26.57,January,2,43.751029145397666,Drew Dean,Consumer,Boston
NM202401536874,2024-01-26,2024-01-28,CU0093,PR507,East,TECHNOLOGY,Machines,8,341.52,0.0,182.72,January,2,53.50199109861794,Taylor Bell,Consumer,New York
NM202401931626,2024-01-31,2024-02-03,CU0208,PR511,west,furniture,Chairs,3,302.97,0.15,114.96,January,3,37.944350925834236,Morgan Ray,Corporate,Seattle
NM202401745448,2024-01-02,2024-01-07,CU0240,PR512,EAST,FURNITURE,Tables,7,2927.19,0.4,-625.73,January,5,-21.37647368295191,Sam Cruz,Home Office,New York
NM202401225925,2024-01-12,2024-01-16,CU0074,PR519,CENTRAL,OFFICE SUPPLIES,Paper,2,9.01,0.6,1.802,January,4,20.0,Morgan Wood,Consumer,Chicago
NM202401441725,2024-01-27,2024-01-29,CU0142,PR511,CENTRAL,furniture,Chairs,3,356.43,0.0,168.42,January,2,47.25191482198468,Quinn Dean,Consumer,Chicago
NM202401940532,2024-01-21,2024-01-22,CU0044,PR519, Central,office supplies,Paper,5,50.67,0.1,14.72,January,1,29.05072034734557,Quinn Bell,Home Office,Chicago
NM202401966225,2024-01-06,2024-01-08,CU0050,PR521,West,Office Supplies,Storage,2,99.6,0.0,23.64,January,2,23.73493975903615,Morgan Ray,Corporate,Los Angeles
NM202401302621,2024-01-27,2024-02-02,CU0233,PR506, East,TECHNOLOGY,Accessories,4,2615.2,0.0,1302.08,January,6,49.788926277148974,Alex Hunt,Consumer,Boston
NM202401893561,2024-01-14,2024-01-19,CU0100,PR521,Central,Office Supplies,Storage,1,44.82,0.1,6.84,January,5,15.261044176706825,Alex Hunt,Corporate,Dallas
NM202401247819,2024-01-13,2024-01-16,CU0096,PR509,east,Technology,Machines,4,2649.88,0.0,1305.04,January,3,49.24902259724968,Riley Fox,Home Office,Boston
NM202401956051,2024-01-23,2024-01-25,CU0226,PR521,East ,Office Supplies,Storage,7,313.74,0.1,47.88,January,2,15.261044176706829,Quinn Ray,Consumer,Boston
NM202401676333,2024-01-13,2024-01-13,CU0122,PR507,East ,Technology,Machines,3,76.84,0.4,17.29,January,0,22.501301405517957,Casey Ray,Home Office,Boston
NM202401618475,2024-01-08,2024-01-08,CU0098,PR509,central,Technology,Machines,1,596.22,0.1,260.01,January,0,43.609741370635,Sam Cruz,Home Office,Dallas
NM202401573975,2024-01-30,2024-02-04,CU0006,PR515,South ,FURNITURE,Bookcases,2,1144.62,0.0,511.06,January,5,44.64887910398211,Alex Dean,Consumer,Atlanta
NM202401104404,2024-01-29,2024-02-03,CU0133,PR516,West ,OFFICE SUPPLIES,Binders,1,8.68,0.1,3.8,January,5,43.77880184331797,Morgan Ray,Corporate,Los Angeles
NM202401534412,2024-01-28,2024-02-04,CU0118,PR512,South,furniture,Tables,6,4181.7,0.0,1136.34,January,7,27.174115790228853,Alex Lee,Consumer,Miami
NM202401246802,2024-01-07,2024-01-08,CU0205,PR517,Central,office supplies,Binders,3,265.32,0.0,121.74,January,1,45.884215287200355,Jordan Lee,Consumer,Dallas
NM202401921893,2024-01-06,2024-01-06,CU0073,PR513,West,FURNITURE,Tables,5,1016.16,0.2,36.01,January,0,3.543733270351126,Jordan Wood,Home Office,Los Angeles
NM202401881286,2024-01-12,2024-01-14,CU0162,PR505, South,Technology,Accessories,7,951.78,0.3,164.14,January,2,17.24558196221816,Casey Ray,Consumer,Atlanta
NM202401889829,2024-01-16,2024-01-21,CU0033,PR510,SOUTH,furniture,Chairs,3,582.34,0.2,81.91,January,5,14.065666105711438,Drew Cruz,Consumer,Miami
NM202401941869,2024-01-15,2024-01-22,CU0063,PR519,Central ,OFFICE SUPPLIES,Paper,4,31.53,0.3,2.77,January,7,8.785283856644465,Alex Lee,Consumer,Chicago
NM202401236131,2024-01-11,2024-01-16,CU0192,PR513,Central,Furniture,Tables,5,1270.2,0.0,290.05,January,5,22.8349866162809,Jamie Fox,Home Office,Dallas
NM202401872941,2024-01-05,2024-01-09,CU0111,PR521,EAST,OFFICE SUPPLIES,Storage,4,199.2,0.0,47.28,January,4,23.73493975903615,Riley Shah,Consumer,New York
NM202401761455,2024-01-18,2024-01-24,CU0129,PR511,South,Furniture,Chairs,5,415.83,0.0,102.48,January,6,24.644686530553354,Quinn Roy,Home Office,Atlanta
NM202401501605,2024-01-16,2024-01-23,CU0080,PR503,South,TECHNOLOGY,Phones,1,123.91,0.2,25.82,January,7,20.83770478573158,Drew Bell,Corporate,Atlanta
NM202401517283,2024-01-24,2024-01-31,CU0188,PR510,South,FURNITURE,Chairs,8,1649.95,0.15,315.47,January,7,19.119973332525227,Quinn Lee,Home Office,Miami
NM202401437332,2024-01-24,2024-01-29,CU0129,PR523, South,Office Supplies,Art,6,306.18,0.0,74.28,January,5,24.260239075053892,Quinn Roy,Home Office,Atlanta
NM202401369341,2024-01-01,2024-01-04,CU0101,PR501, South,TECHNOLOGY,Phones,8,8320.48,0.0,2613.2,January,3,31.40684191296656,Taylor Wood,Corporate,Miami
NM202401804229,2024-01-20,2024-01-22,CU0164,PR510,CENTRAL,Furniture,Chairs,8,1649.95,0.15,315.47,January,2,19.119973332525227,Taylor Lee,Corporate,Chicago
NM202401906193,2024-01-10,2024-01-12,CU0062,PR524,CENTRAL,Office Supplies,Art,7,591.57,0.0,129.99,January,2,21.973730919417818,Morgan Dean,Consumer,Dallas
NM202401657017,2024-01-06,2024-01-12,CU0109,PR502,CENTRAL,Technology,Phones,3,856.44,0.1,369.12,January,6,43.0993414599972,Casey Cruz,Consumer,Dallas
NM202401776599,2024-01-25,2024-01-26,CU0184,PR524,East,Office Supplies,Art,4,338.04,0.0,74.28,January,1,21.973730919417818,Jamie Lee,Consumer,New York
NM202401686844,2024-01-19,2024-01-22,CU0204,PR513,Central,FURNITURE,Tables,7,1778.28,0.0,406.07,January,3,22.8349866162809,Morgan Bell,Home Office,Dallas
NM202401195051,2024-01-27,2024-01-27,CU0032,PR512,Central,Furniture,Tables,1,557.56,0.2,50.0,January,0,8.967644737786069,Jamie Cruz,Consumer,Dallas
NM202401944456,2024-01-09,2024-01-10,CU0172,PR519,CENTRAL,Office Supplies,Paper,7,55.17,0.3,4.84,January,1,8.772883813666848,Casey Lee,Home Office,Chicago
NM202401735230,2024-01-12,2024-01-15,CU0024,PR501,EAST,TECHNOLOGY,Phones,6,5616.32,0.1,1335.86,January,3,23.785325622471653,Quinn Roy,Corporate,New York
NM202401359830,2024-01-10,2024-01-10,CU0123,PR524,Central ,Office Supplies,Art,5,380.3,0.1,50.6,January,0,13.305285301078095,Sam Dean,Home Office,Dallas
NM202401416134,2024-01-24,2024-01-27,CU0113,PR501, South,Technology,Phones,5,2080.12,0.6,-1486.93,January,3,-71.4828952175836,Taylor Hunt,Corporate,Atlanta
NM202401615478,2024-01-23,2024-01-29,CU0036,PR523, Central,Office Supplies,Art,3,153.09,0.0,37.14,January,6,24.260239075053892,Casey Fox,Corporate,Chicago
NM202401797425,2024-01-25,2024-01-28,CU0082,PR516,East,Office Supplies,Binders,7,67.48,0.0,33.32,January,3,49.377593360995846,Casey Ray,Consumer,New York
NM202401637133,2024-01-25,2024-01-31,CU0057,PR523,Central,office supplies,Art,1,51.03,0.0,12.38,January,6,24.260239075053892,Casey Lee,Corporate,Dallas
NM202401546863,2024-01-06,2024-01-12,CU0135,PR518,East ,OFFICE SUPPLIES,Paper,7,189.42,0.6,-48.58,January,6,-25.646711012564673,Quinn Lee,Consumer,New York
NM202401375809,2024-01-24,2024-01-28,CU0124,PR514, East,furniture,Bookcases,7,1854.79,0.0,734.58,January,4,39.60448352643696,Alex Bell,Consumer,New York
NM202401313250,2024-01-05,2024-01-07,CU0137,PR520, South,office supplies,Paper,6,53.46,0.1,22.2,January,2,41.52637485970819,Jordan Roy,Consumer,Miami
NM202401623859,2024-01-11,2024-01-13,CU0108,PR508,East,TECHNOLOGY,Machines,8,1835.6,0.0,889.68,January,2,48.46807583351493,Sam Dean,Consumer,New York
NM202401508720,2024-01-01,2024-01-04,CU0153,PR507, South,Technology,Machines,8,273.22,0.2,114.42,January,3,41.87833979942903,Casey Wood,Consumer,Miami
NM202401779202,2024-01-22,2024-01-29,CU0076,PR518,Central ,office supplies,Paper,5,338.25,0.0,168.25,January,7,49.74131559497413,Jordan Lee,Corporate,Dallas
NM202401236518,2024-01-10,2024-01-11,CU0221,PR524,SOUTH,Office Supplies,Art,1,76.06,0.1,10.12,January,1,13.305285301078095,Casey Ray,Corporate,Miami
NM202401198098,2024-01-15,2024-01-16,CU0010,PR504,east,Technology,Accessories,4,2911.68,0.0,1205.32,January,1,41.39603253104737,Jordan Shah,Consumer,New York
NM202401391125,2024-01-09,2024-01-15,CU0178,PR520, West,Office Supplies,Paper,6,59.4,0.0,28.14,January,6,47.37373737373737,Drew Lee,Consumer,Los Angeles
NM202401713320,2024-01-09,2024-01-09,CU0207,PR503, Central,TECHNOLOGY,Phones,6,743.47,0.2,154.93,January,0,20.838769553579837,Jordan Ray,Corporate,Dallas
NM202401988626,2024-01-27,2024-02-01,CU0019,PR509,East ,Technology,Machines,4,1854.92,0.3,370.98400000000004,January,5,20.0,Morgan Cruz,Corporate,Boston
NM202401861056,2024-01-09,2024-01-12,CU0080,PR515,SOUTH,furniture,Bookcases,6,3433.86,0.0,1533.18,January,3,44.64887910398211,Drew Bell,Corporate,Atlanta
NM202401189124,2024-01-04,2024-01-04,CU0019,PR508,EAST,Technology,Machines,2,458.9,0.0,222.42,January,0,48.46807583351493,Morgan Cruz,Corporate,Boston
NM202401671717,2024-01-16,2024-01-19,CU0183,PR512,Central ,Furniture,Tables,5,1393.9,0.6,-1143.9,January,3,-82.06471052442787,Riley Lee,Corporate,Dallas
NM202401258135,2024-01-16,2024-01-18,CU0063,PR522, Central,office supplies,Storage,7,291.83,0.0,137.69,January,2,47.18157831614296,Alex Lee,Consumer,Chicago
NM202401424645,2024-01-25,2024-02-01,CU0059,PR501,south,TECHNOLOGY,Phones,8,7488.43,0.1,1781.15,January,7,23.785359547996045,Sam Wood,Consumer,Atlanta
NM202401658601,2024-01-20,2024-01-22,CU0103,PR510, South,Furniture,Chairs,7,679.39,0.6,-488.28,January,2,-71.87035428840576,Quinn Bell,Consumer,Miami
NM202401120859,2024-01-13,2024-01-14,CU0008,PR504, South,technology,Accessories,2,1455.84,0.0,602.66,January,1,41.39603253104737,Riley Dean,Consumer,Atlanta
NM202401155488,2024-01-28,2024-02-01,CU0094,PR505,EAST,TECHNOLOGY,Accessories,6,932.35,0.2,257.23,January,4,27.589424572317263,Casey Roy,Consumer,Boston
NM202401462646,2024-01-08,2024-01-08,CU0005,PR507, East,Technology,Machines,8,341.52,0.0,182.72,January,0,53.50199109861794,Jamie Fox,Home Office,New York
NM202401591032,2024-01-19,2024-01-26,CU0102,PR509,west,TECHNOLOGY,Machines,6,2384.89,0.4,367.63,January,7,15.414966728025192,Riley Dean,Consumer,Los Angeles
NM202401315905,2024-01-06,2024-01-09,CU0009,PR515,West ,Furniture,Bookcases,2,801.23,0.3,167.67,January,3,20.926575390337355,Casey Cruz,Corporate,Los Angeles
NM202401450036,2024-01-29,2024-02-02,CU0046,PR512,SOUTH,Furniture,Tables,7,2927.19,0.4,-625.73,January,4,-21.37647368295191,Morgan Bell,Corporate,Miami
NM202401574869,2024-01-22,2024-01-23,CU0005,PR502,east,technology,Phones,8,2156.96,0.15,857.44,January,1,39.752243898820566,Jamie Fox,Home Office,New York
NM202401530289,2024-01-21,2024-01-22,CU0171,PR523,west,OFFICE SUPPLIES,Art,3,153.09,0.0,37.14,January,1,24.260239075053892,Quinn Fox,Consumer,Seattle
NM202401825906,2024-01-13,2024-01-18,CU0239,PR510,South ,FURNITURE,Chairs,7,1528.63,0.1,360.96,January,5,23.613300798754437,Morgan Roy,Corporate,Atlanta
NM202401930518,2024-01-08,2024-01-09,CU0095,PR501,South ,Technology,Phones,4,3744.22,0.1,890.58,January,1,23.785461324387995,Riley Fox,Consumer,Atlanta
NM202401566202,2024-01-21,2024-01-26,CU0058,PR511,East ,furniture,Chairs,7,706.92,0.15,268.23,January,5,37.94347309455102,Morgan Dean,Corporate,New York
NM202401144994,2024-01-09,2024-01-16,CU0124,PR504,East ,TECHNOLOGY,Accessories,1,291.17,0.6,-135.42,January,7,-46.50891231926365,Alex Bell,Consumer,New York
NM202401846170,2024-01-19,2024-01-26,CU0209,PR505, Central,Technology,Accessories,5,971.2,0.0,408.6,January,7,42.07166392092257,Sam Lee,Corporate,Dallas
NM202401313844,2024-01-22,2024-01-26,CU0082,PR501, East,technology,Phones,6,6240.36,0.0,1959.9,January,4,31.406841912966566,Casey Ray,Consumer,New York
NM202401139543,2024-01-15,2024-01-15,CU0003,PR514, East,furniture,Bookcases,3,715.42,0.1,235.33,January,0,32.89396438455733,Riley Roy,Consumer,Boston
NM202401599121,2024-01-21,2024-01-27,CU0140,PR518,East ,Office Supplies,Paper,8,487.08,0.1,215.08,January,6,44.15701732774904,Jamie Roy,Home Office,New York
NM202401146654,2024-01-29,2024-01-29,CU0068,PR506,West,TECHNOLOGY,Accessories,2,1176.84,0.1,520.28,January,0,44.209918085721085,Jamie Ray,Consumer,Seattle
NM202401306445,2024-01-06,2024-01-13,CU0038,PR509,SOUTH,Technology,Machines,8,4504.8,0.15,1815.12,January,7,40.29302077783697,Casey Dean,Consumer,Miami
NM202401698991,2024-01-06,2024-01-11,CU0115,PR522, East,Office Supplies,Storage,1,41.69,0.0,19.67,January,5,47.18157831614297,Taylor Cruz,Consumer,Boston
NM202401284349,2024-01-27,2024-01-29,CU0069,PR521,EAST,Office Supplies,Storage,3,126.99,0.15,13.05,January,2,10.276399716513113,Alex Shah,Consumer,New York
NM202401487904,2024-01-08,2024-01-13,CU0107,PR510, South,Furniture,Chairs,4,873.5,0.1,206.26,January,5,23.613050944476242,Taylor Lee,Corporate,Miami
NM202401491206,2024-01-15,2024-01-16,CU0183,PR517,CENTRAL,Office Supplies,Binders,7,619.08,0.0,284.06,January,1,45.884215287200355,Riley Lee,Corporate,Dallas
NM202401742101,2024-01-16,2024-01-20,CU0125,PR516,east,OFFICE SUPPLIES,Binders,2,15.42,0.2,5.66,January,4,36.70557717250325,Jamie Ray,Consumer,Boston
NM202401988105,2024-01-20,2024-01-23,CU0063,PR513,central,furniture,Tables,8,2032.32,0.0,406.464,January,3,20.0,Alex Lee,Consumer,Chicago
NM202401125446,2024-01-05,2024-01-08,CU0029,PR519,West ,office supplies,Paper,4,40.54,0.1,8.108,January,3,20.0,Casey Hunt,Home Office,Los Angeles
NM202401477826,2024-01-01,2024-01-04,CU0143,PR519,south,office supplies,Paper,7,55.17,0.3,4.84,January,3,8.772883813666848,Riley Ray,Corporate,Atlanta
NM202401378964,2024-01-07,2024-01-07,CU0156,PR518,East,Office Supplies,Paper,7,284.13,0.4,46.13,January,0,16.235525991623554,Jordan Lee,Home Office,New York
NM202401703413,2024-01-30,2024-02-05,CU0045,PR502,south,Technology,Phones,4,1268.8,0.0,619.04,January,6,48.78940731399748,Quinn Lee,Corporate,Miami
NM202401478897,2024-01-02,2024-01-08,CU0196,PR507,east,TECHNOLOGY,Machines,2,85.38,0.0,45.68,January,6,53.50199109861794,Jamie Lee,Consumer,Boston
NM202401209056,2024-01-14,2024-01-21,CU0009,PR521, West,office supplies,Storage,1,49.8,0.0,11.82,January,7,23.73493975903615,Casey Cruz,Corporate,Los Angeles
NM202401312886,2024-01-22,2024-01-27,CU0166,PR519,central,office supplies,Paper,4,36.03,0.2,7.27,January,5,20.177629752983623,Jamie Ray,Consumer,Dallas
NM202401156417,2024-01-15,2024-01-20,CU0151,PR505, Central,TECHNOLOGY,Accessories,4,776.96,0.0,326.88,January,5,42.07166392092257,Jamie Dean,Home Office,Chicago
NM202401943427,2024-01-20,2024-01-22,CU0221,PR514,SOUTH,FURNITURE,Bookcases,4,741.92,0.3,101.8,January,2,13.721155919775718,Casey Ray,Corporate,Miami
NM202401173542,2024-01-16,2024-01-19,CU0133,PR524,West,Office Supplies,Art,7,532.41,0.1,70.83,January,3,13.30365695610526,Morgan Ray,Corporate,Los Angeles
NM202401350580,2024-01-03,2024-01-09,CU0037,PR516,west,OFFICE SUPPLIES,Binders,3,24.58,0.15,9.94,January,6,40.439381611065905,Jordan Bell,Corporate,Seattle
NM202401820133,2024-01-12,2024-01-15,CU0006,PR523, South,office supplies,Art,2,86.75,0.15,9.45,January,3,10.893371757925072,Alex Dean,Consumer,Atlanta
NM202401829452,2024-01-24,2024-01-26,CU0140,PR511,EAST,Furniture,Chairs,7,748.5,0.1,309.81,January,2,41.390781563126254,Jamie Roy,Home Office,New York
NM202401983992,2024-01-16,2024-01-16,CU0048,PR501,West ,Technology,Phones,6,6240.36,0.0,1959.9,January,0,31.406841912966566,Alex Dean,Corporate,Los Angeles
NM202401534940,2024-01-11,2024-01-15,CU0145,PR511,SOUTH,FURNITURE,Chairs,1,118.81,0.0,56.14,January,4,47.251914821984684,Jamie Hunt,Corporate,Atlanta
NM202401224751,2024-01-16,2024-01-20,CU0205,PR515,Central,furniture,Bookcases,6,3090.47,0.1,1189.79,January,4,38.498674958825035,Jordan Lee,Consumer,Dallas
NM202401305401,2024-01-29,2024-02-02,CU0017,PR512,south,FURNITURE,Tables,5,3484.75,0.0,946.95,January,4,27.174115790228853,Jamie Dean,Corporate,Miami
NM202401833740,2024-01-14,2024-01-18,CU0182,PR508, East,TECHNOLOGY,Machines,2,458.9,0.0,222.42,January,4,48.46807583351493,Taylor Fox,Consumer,Boston
NM202401945851,2024-01-27,2024-01-28,CU0013,PR517, Central,Office Supplies,Binders,1,88.44,0.0,40.58,January,1,45.884215287200355,Jamie Cruz,Consumer,Dallas
NM202401431413,2024-01-31,2024-02-05,CU0186,PR516,east,OFFICE SUPPLIES,Binders,8,61.7,0.0,22.66,January,5,36.726094003241485,Taylor Dean,Consumer,New York
NM202401305134,2024-01-24,2024-01-28,CU0121,PR513, West,Furniture,Tables,3,609.7,0.0,21.61,January,4,3.544366081679514,Sam Dean,Consumer,Los Angeles
NM202401647286,2024-01-11,2024-01-14,CU0051,PR506,South ,TECHNOLOGY,Accessories,4,2615.2,0.0,1302.08,January,3,49.788926277148974,Drew Ray,Consumer,Atlanta
NM202401920512,2024-01-24,2024-01-28,CU0060,PR514,South ,furniture,Bookcases,1,238.47,0.1,78.44,January,4,32.89302637648341,Quinn Dean,Consumer,Miami
NM202401528645,2024-01-10,2024-01-13,CU0059,PR514,South ,Furniture,Bookcases,4,900.9,0.15,260.78,January,3,28.946608946608944,Sam Wood,Consumer,Atlanta
NM202401841124,2024-01-23,2024-01-29,CU0069,PR519,east,office supplies,Paper,3,23.65,0.3,2.08,January,6,8.79492600422833,Alex Shah,Consumer,New York
NM202401375028,2024-01-21,2024-01-24,CU0053,PR519,East ,office supplies,Paper,7,78.82,0.0,28.49,January,3,36.14564831261101,Alex Lee,Corporate,New York
NM202401104434,2024-01-05,2024-01-08,CU0165,PR507, West,technology,Machines,3,51.23,0.6,-8.32,January,3,-16.240484091352727,Jamie Ray,Corporate,Los Angeles
NM202401390699,2024-01-23,2024-01-24,CU0099,PR504,East ,Technology,Accessories,7,5095.44,0.0,2109.31,January,1,41.396032531047375,Drew Dean,Consumer,Boston
NM202401698823,2024-01-18,2024-01-24,CU0151,PR507,CENTRAL,Technology,Machines,8,273.22,0.2,114.42,January,6,41.87833979942903,Jamie Dean,Home Office,Chicago
NM202401513526,2024-01-15,2024-01-15,CU0024,PR517, East,Office Supplies,Binders,5,442.2,0.0,202.9,January,0,45.88421528720036,Quinn Roy,Corporate,New York
NM202401971075,2024-01-07,2024-01-11,CU0183,PR511,central,furniture,Chairs,3,249.5,0.3,61.49,January,4,24.645290581162325,Riley Lee,Corporate,Dallas
NM202401816362,2024-01-07,2024-01-13,CU0044,PR518,Central,OFFICE SUPPLIES,Paper,5,338.25,0.0,168.25,January,6,49.74131559497413,Quinn Bell,Home Office,Chicago
NM202401699109,2024-01-30,2024-02-06,CU0239,PR522,SOUTH,office supplies,Storage,4,66.7,0.0,-21.38,January,7,-32.053973013493255,Morgan Roy,Corporate,Atlanta
NM202401951489,2024-01-24,2024-01-26,CU0137,PR503,South ,Technology,Phones,6,929.34,0.0,340.8,January,2,36.671186002969854,Jordan Roy,Consumer,Miami
NM202401517105,2024-01-08,2024-01-11,CU0049,PR502,Central ,Technology,Phones,6,1903.2,0.0,928.56,January,3,48.78940731399747,Sam Bell,Corporate,Dallas
NM202401937289,2024-01-21,2024-01-21,CU0208,PR513,west,FURNITURE,Tables,1,254.04,0.0,58.01,January,0,22.8349866162809,Morgan Ray,Corporate,Seattle
NM202401189538,2024-01-10,2024-01-10,CU0073,PR510, West,furniture,Chairs,5,1213.2,0.0,379.15,January,0,31.252060666007253,Jordan Wood,Home Office,Los Angeles
